https://app.diagrams.net/,Apache-2.0
https://pinafore.social/,AGPL-3.0-only
https://devdocs.io/,MPL-2.0
https://snapdrop.net/,GPL-3.0-only
https://stackedit.io/app,Apache-2.0
https://squoosh.app/,Apache-2.0
https://excalidraw.com/,MIT
https://crypt.ee/,MIT
https://web.5217.app/,GPL-2.0-only
